station_name,latitude_x,longitude_x,available_bikes,poi_name,category,latitude_y,longitude_y
#00033-K. ADENAUER,49.620586,6.138998,4,Brauerei - Big Beer Company,Restaurant,49.612635,6.142266
#00033-K. ADENAUER,49.620586,6.138998,4,Mousel's Cantine,BBQ Joint,49.613524,6.143129
#00033-K. ADENAUER,49.620586,6.138998,4,King Wilma,Night Club,49.612536,6.142718
#00033-K. ADENAUER,49.620586,6.138998,4,L'Adriatique,Italian Restaurant,49.619859,6.141813
#00033-K. ADENAUER,49.620586,6.138998,4,Côté Sushi Infinity,Sushi Restaurant,49.619731,6.141885
#00033-K. ADENAUER,49.620586,6.138998,4,Persian FoodBox Infinity,Theme Restaurant,49.620133,6.142494
#00033-K. ADENAUER,49.620586,6.138998,4,SixtyFour Degrees Bar,Hotel Bar,49.620553,6.144012
#00033-K. ADENAUER,49.620586,6.138998,4,Aqua,Restaurant,49.617225,6.141524
#00033-K. ADENAUER,49.620586,6.138998,4,Batucuda,Brazilian Restaurant,49.616372,6.143853
#00033-K. ADENAUER,49.620586,6.138998,4,Maho Hotel Restaurant Bar,Restaurant,49.614784,6.142711
#00033-K. ADENAUER,49.620586,6.138998,4,Oeko Soph,Restaurant,49.614665,6.133619
#00033-K. ADENAUER,49.620586,6.138998,4,Thai Restaurant,Restaurant,49.623991,6.148595
#00033-K. ADENAUER,49.620586,6.138998,4,La Table de Mercure,Restaurant,49.623859,6.149197
#00033-K. ADENAUER,49.620586,6.138998,4,Best Kebap,Kebab Restaurant,49.614386,6.14501
#00033-K. ADENAUER,49.620586,6.138998,4,Melting Pot,Restaurant,49.612982,6.138008
#00033-K. ADENAUER,49.620586,6.138998,4,A105,Lounge,49.612982,6.138008
#00033-K. ADENAUER,49.620586,6.138998,4,Bracerie Schuman,French Restaurant,49.617447,6.127643
#00033-K. ADENAUER,49.620586,6.138998,4,Café Am Duerf,Bar,49.628257,6.135414
#00033-K. ADENAUER,49.620586,6.138998,4,Star's Bar,Bar,49.612877,6.142949
#00033-K. ADENAUER,49.620586,6.138998,4,Bar l' ephemere,Beer Garden,49.612311,6.13928
#00033-K. ADENAUER,49.620586,6.138998,4,Pizzeria Il Goloso,Pizzeria,49.613039,6.143405
#00033-K. ADENAUER,49.620586,6.138998,4,Jakob's House,Bar,49.612788,6.143061
#00033-K. ADENAUER,49.620586,6.138998,4,La Côte,Restaurant,49.626442,6.129687
#00033-K. ADENAUER,49.620586,6.138998,4,La Bosqueria,Lounge,49.622018,6.151923
#00033-K. ADENAUER,49.620586,6.138998,4,Ristorante pizzeria Da Gianni,Italian Restaurant,49.612772,6.144174
#00033-K. ADENAUER,49.620586,6.138998,4,Delizie,Restaurant,49.618251,6.125769
#00033-K. ADENAUER,49.620586,6.138998,4,Gandhi SARL,Restaurant,49.614881,6.142754
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Café Bel Air,Restaurant,49.612547,6.107383
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Bel Canto,Pizzeria,49.610972,6.107265
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,La Feluca,Italian Restaurant,49.616114,6.108851
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Himalaya,Indian Restaurant,49.614016,6.119007
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Hakii Belair,Whisky Bar,49.605898,6.110734
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Bonomeria - Gelateria Artigianale,Ice Cream Parlor,49.606897,6.105883
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Antica Trattoria,Trattoria,49.606711,6.10688
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Restaurant Chinese King,Chinese Restaurant,49.606056,6.103758
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Restaurant Ambiente,Italian Restaurant,49.616269,6.098158
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Thai Celadon,Thai Restaurant,49.610401,6.111171
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Pablito,Latin American Restaurant,49.609371,6.118879
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Ci Siamo,Italian Restaurant,49.609947,6.118492
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Royal Bengal,Indian Restaurant,49.606022,6.105549
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Wayoxi,Sushi Restaurant,49.605979,6.102324
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Max + Moritz,Restaurant,49.609689,6.118922
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Pavillon,Gastropub,49.606113,6.112435
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Restaurant Scheiss Aux Arquebusiers,French Restaurant,49.612848,6.104822
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Lounge Cerri @ Luxembourg,Lounge,49.615378,6.107143
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Takajo,Sushi Restaurant,49.611761,6.111861
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Thailand,Thai Restaurant,49.610497,6.111178
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Triangle,Real Estate Service,49.613716,6.112928
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Damla Resto Kebab,Kebab Restaurant,49.607441,6.109362
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Le Bistrot By Parc Belair,Bistro,49.607344,6.110247
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Le Bistronome,Restaurant,49.616203,6.101741
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Pacha,Bar,49.606932,6.107808
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,La French Connection,Cocktail Bar,49.617494,6.108665
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,La Terrasse du Pavillon - Parc de Merl,Restaurant,49.607368,6.110436
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Subway Merl,Sandwich Spot,49.607069,6.109715
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Confucius,Chinese Restaurant,49.616407,6.098423
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Bugatti cafe,Bar,49.606417,6.107027
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Manzoku,Ramen Restaurant,49.606212,6.106673
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Théâtre National du Luxembourg,Music Venue,49.606152,6.104514
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Restaurant Asian Savory,Chinese Restaurant,49.606121,6.106739
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Deliway,Sandwich Spot,49.616556,6.100426
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Breaktime Kebab House,Fast Food Restaurant,49.606013,6.105889
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Café NoWHere,Bar,49.606034,6.105644
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Bar National,Concert Hall,49.606175,6.104703
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,George and Dragon,Pub,49.617329,6.114185
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Brasserie Chez Hamilton,Bar,49.617348,6.114096
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Wayoxi Sushi-Bar,Japanese Restaurant,49.605967,6.102229
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Snooker Rollingergrund,Bar,49.618983,6.107687
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Le Royaume,Moroccan Restaurant,49.619241,6.107169
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Leo'S Kaffe,Bar,49.619205,6.106974
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Théâtre de l' Opéra Sàrl,French Restaurant,49.617243,6.11532
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Cafétériat du Centre Hospitalier de Luxembourg,Sandwich Spot,49.61841,6.10151
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Restaurant du Centre Hospitalier de Luxembourg,Restaurant,49.618362,6.100965
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Deliway,Sandwich Spot,49.606006,6.101305
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Italienne,Italian Restaurant,49.6163,6.097574
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Chicken House,Fried Chicken Joint,49.613346,6.118638
#00047-LEOPOLD GOEBEL,49.6122,6.1072,9,Madison,Bar,49.609482,6.118523
#00123-BELLE ETOILE,49.62187,6.051072,3,Bistronome,French Restaurant,49.622,6.055144
#00123-BELLE ETOILE,49.62187,6.051072,3,Black & White,Coffee Shop,49.623217,6.04958
#00123-BELLE ETOILE,49.62187,6.051072,3,Villa Sapori,Pizzeria,49.621606,6.047539
#00123-BELLE ETOILE,49.62187,6.051072,3,Two6Two,French Restaurant,49.622973,6.056667
#00123-BELLE ETOILE,49.62187,6.051072,3,Cube,Comfort Food Restaurant,49.623002,6.051161
#00123-BELLE ETOILE,49.62187,6.051072,3,Skol,Bar,49.62238,6.056093
#00123-BELLE ETOILE,49.62187,6.051072,3,La Commedia dell'arte,Pizzeria,49.621147,6.064411
#00123-BELLE ETOILE,49.62187,6.051072,3,McDonald's,Fast Food Restaurant,49.623654,6.048926
#00123-BELLE ETOILE,49.62187,6.051072,3,Restaurant New Inn,Restaurant,49.613301,6.048477
#00123-BELLE ETOILE,49.62187,6.051072,3,Um Juck,Restaurant,49.623035,6.05101
#00123-BELLE ETOILE,49.62187,6.051072,3,Burger King,Burger Joint,49.621609,6.049613
#00123-BELLE ETOILE,49.62187,6.051072,3,Café Bruno,Bar,49.622969,6.051311
#00123-BELLE ETOILE,49.62187,6.051072,3,Le Rôtisseur,BBQ Joint,49.623035,6.05101
#00123-BELLE ETOILE,49.62187,6.051072,3,Bar Au Millieu De L'entree De La Belle-etoile,Bar,49.623035,6.05101
#00123-BELLE ETOILE,49.62187,6.051072,3,Kebab,Kebab Restaurant,49.623068,6.05086
#00123-BELLE ETOILE,49.62187,6.051072,3,Keisstand,Afghan Restaurant,49.623035,6.05101
#00123-BELLE ETOILE,49.62187,6.051072,3,Cocottes,Restaurant,49.62328,6.050486
#00123-BELLE ETOILE,49.62187,6.051072,3,San Marco,Italian Restaurant,49.622918,6.05214
#00123-BELLE ETOILE,49.62187,6.051072,3,Sandwitch,Sandwich Spot,49.623666,6.04902
#00123-BELLE ETOILE,49.62187,6.051072,3,Beim Bapert,Bar,49.623666,6.04902
#00123-BELLE ETOILE,49.62187,6.051072,3,La Brasserie,French Restaurant,49.623947,6.048779
#00123-BELLE ETOILE,49.62187,6.051072,3,Confiserie Namur,Café,49.621606,6.047539
#00123-BELLE ETOILE,49.62187,6.051072,3,Um Scheff,Seafood Restaurant,49.623693,6.048002
#00123-BELLE ETOILE,49.62187,6.051072,3,Cactus Inn,Restaurant,49.623947,6.048779
#00123-BELLE ETOILE,49.62187,6.051072,3,Beppe's,Italian Restaurant,49.617754,6.05201
#00123-BELLE ETOILE,49.62187,6.051072,3,Delis,Turkish Restaurant,49.621548,6.060192
#00123-BELLE ETOILE,49.62187,6.051072,3,Umisaqi Takeaway Strassen,Japanese Restaurant,49.621719,6.060308
#00123-BELLE ETOILE,49.62187,6.051072,3,Restaurant la Caravelle,French Restaurant,49.615618,6.046247
#00123-BELLE ETOILE,49.62187,6.051072,3,Il Destino,Italian Restaurant,49.621542,6.064247
#00123-BELLE ETOILE,49.62187,6.051072,3,La Porte de l'Orient,Chinese Restaurant,49.621644,6.06423
#00123-BELLE ETOILE,49.62187,6.051072,3,Restaurant Cactus Inn SA,Restaurant,49.622121,6.048319
#00123-BELLE ETOILE,49.62187,6.051072,3,Mc Donald's,Burger Joint,49.623376,6.052882
#00135-HAMMES,49.623341,6.143717,1,L'Osteria,Italian Restaurant,49.619853,6.142586
#00135-HAMMES,49.623341,6.143717,1,Café littéraire Le Bovary,Café,49.627696,6.13633
#00135-HAMMES,49.623341,6.143717,1,Brasserie Kirchberg,French Restaurant,49.629008,6.146729
#00135-HAMMES,49.623341,6.143717,1,Au P'Tit Max - Studios Hotel,French Restaurant,49.627163,6.146946
#00135-HAMMES,49.623341,6.143717,1,El Barrio,Spanish Restaurant,49.622018,6.151923
#00135-HAMMES,49.623341,6.143717,1,Nbistro,Bistro,49.620878,6.145357
#00135-HAMMES,49.623341,6.143717,1,Bick Stuff,French Restaurant,49.614957,6.145831
#00135-HAMMES,49.623341,6.143717,1,Restaurant Odeon,Bar,49.627937,6.133295
#00135-HAMMES,49.623341,6.143717,1,The Rooftop Belvédère,Rooftop Bar,49.621083,6.143681
#00135-HAMMES,49.623341,6.143717,1,Mama Restaurant Luxembourg,Restaurant,49.620798,6.143921
#00135-HAMMES,49.623341,6.143717,1,SixtyFour Degrees Bar,Hotel Bar,49.620553,6.144012
#00135-HAMMES,49.623341,6.143717,1,Radici,Italian Restaurant,49.62022,6.144827
#00135-HAMMES,49.623341,6.143717,1,Thai Restaurant,Restaurant,49.623991,6.148595
#00135-HAMMES,49.623341,6.143717,1,Persian FoodBox Infinity,Theme Restaurant,49.620133,6.142494
#00135-HAMMES,49.623341,6.143717,1,L'Adriatique,Italian Restaurant,49.619859,6.141813
#00135-HAMMES,49.623341,6.143717,1,Shamrock,Pub,49.619836,6.142839
#00135-HAMMES,49.623341,6.143717,1,La Table de Mercure,Restaurant,49.623859,6.149197
#00135-HAMMES,49.623341,6.143717,1,Côté Sushi Infinity,Sushi Restaurant,49.619731,6.141885
#00135-HAMMES,49.623341,6.143717,1,BeefBar Luxembourg Ville,Steakhouse,49.627107,6.145266
#00135-HAMMES,49.623341,6.143717,1,Lounge Act One,Café,49.621202,6.149985
#00135-HAMMES,49.623341,6.143717,1,TEMPO Bar où Manger,Bar,49.618391,6.142544
#00135-HAMMES,49.623341,6.143717,1,Beef Bar Luxembourg,Steakhouse,49.628547,6.145552
#00135-HAMMES,49.623341,6.143717,1,La Bosqueria,Lounge,49.622018,6.151923
#00135-HAMMES,49.623341,6.143717,1,La Coquille,French Restaurant,49.623503,6.152154
#00135-HAMMES,49.623341,6.143717,1,Fresh & Fitness Corner,Sandwich Spot,49.623551,6.152532
#00135-HAMMES,49.623341,6.143717,1,Caves Au Porto Roi,Portuguese Restaurant,49.625673,6.135128
#00135-HAMMES,49.623341,6.143717,1,Restaurant Goya,Japanese Restaurant,49.617413,6.141793
#00135-HAMMES,49.623341,6.143717,1,The Level by Meliã,Lounge,49.617311,6.141811
#00135-HAMMES,49.623341,6.143717,1,Aqua,Restaurant,49.617225,6.141524
#00135-HAMMES,49.623341,6.143717,1,Batucuda,Brazilian Restaurant,49.616372,6.143853
#00135-HAMMES,49.623341,6.143717,1,Restaurant Le Lavandin,Restaurant,49.627094,6.146813
#00135-HAMMES,49.623341,6.143717,1,Café Am Duerf,Bar,49.628257,6.135414
#00135-HAMMES,49.623341,6.143717,1,Ku Bar,Lounge,49.619585,6.154074
#00135-HAMMES,49.623341,6.143717,1,Pop Korn,Bar,49.614419,6.14486
#00135-HAMMES,49.623341,6.143717,1,Cafe Bar River Side,Bar,49.627982,6.133239
#00135-HAMMES,49.623341,6.143717,1,De Roude Leif Cafe,Bar,49.616149,6.149925
#00135-HAMMES,49.623341,6.143717,1,Maho Hotel Restaurant Bar,Restaurant,49.614784,6.142711
#00135-HAMMES,49.623341,6.143717,1,Best Kebap,Kebab Restaurant,49.614386,6.14501
#00135-HAMMES,49.623341,6.143717,1,Tempo,Restaurant,49.619378,6.144598
#00135-HAMMES,49.623341,6.143717,1,La Villa Caravelle,Restaurant,49.625607,6.135429
#00135-HAMMES,49.623341,6.143717,1,Chez Denice Petit Café,Bar,49.617241,6.152395
#00135-HAMMES,49.623341,6.143717,1,Gandhi SARL,Restaurant,49.614881,6.142754
#00117-SYRDALL SCHWEMM,49.65314,6.245365,9,Syrdall Schwemm,Water Park,49.652103,6.245328
#00117-SYRDALL SCHWEMM,49.65314,6.245365,9,Osteria di Niederanven,Trattoria,49.651189,6.256307
#00117-SYRDALL SCHWEMM,49.65314,6.245365,9,Sakura Edens Sushi,Sushi Restaurant,49.650379,6.246923
#00117-SYRDALL SCHWEMM,49.65314,6.245365,9,Eastern Garden,Chinese Restaurant,49.649069,6.243519
#00117-SYRDALL SCHWEMM,49.65314,6.245365,9,Il Pizzico,Italian Restaurant,49.648858,6.24225
#00117-SYRDALL SCHWEMM,49.65314,6.245365,9,Taverne Monte Cristo,Restaurant,49.649754,6.246497
#00117-SYRDALL SCHWEMM,49.65314,6.245365,9,Restaurant Senningen,Chinese Restaurant,49.649256,6.242521
#00117-SYRDALL SCHWEMM,49.65314,6.245365,9,Greek Restaurant,Greek Restaurant,49.657081,6.242314
#00117-SYRDALL SCHWEMM,49.65314,6.245365,9,Restaurant du Golf Club Grand-Ducal,Restaurant,49.650166,6.251453
#00117-SYRDALL SCHWEMM,49.65314,6.245365,9,Bar Lounge Latinos,Bar,49.651701,6.256656
#00117-SYRDALL SCHWEMM,49.65314,6.245365,9,Ristorante-Pizzeria Leonardo,Pizzeria,49.655098,6.23395
#00117-SYRDALL SCHWEMM,49.65314,6.245365,9,Restaurant Leonardo,Italian Restaurant,49.655152,6.233554
#00117-SYRDALL SCHWEMM,49.65314,6.245365,9,Chez Pascal-Le Gastronome,Restaurant,49.657639,6.23473
#00034-KOLLEISCH,49.604577,6.111927,21,Hakii Belair,Whisky Bar,49.605898,6.110734
#00034-KOLLEISCH,49.604577,6.111927,21,Come à la Maison,Wine Bar,49.601572,6.119722
#00034-KOLLEISCH,49.604577,6.111927,21,Bonomeria - Gelateria Artigianale,Ice Cream Parlor,49.606897,6.105883
#00034-KOLLEISCH,49.604577,6.111927,21,Le Fin Gourmand,French Restaurant,49.605615,6.119614
#00034-KOLLEISCH,49.604577,6.111927,21,Antica Trattoria,Trattoria,49.606711,6.10688
#00034-KOLLEISCH,49.604577,6.111927,21,Café Bel Air,Restaurant,49.612547,6.107383
#00034-KOLLEISCH,49.604577,6.111927,21,Bel Canto,Pizzeria,49.610972,6.107265
#00034-KOLLEISCH,49.604577,6.111927,21,Restaurant Chinese King,Chinese Restaurant,49.606056,6.103758
#00034-KOLLEISCH,49.604577,6.111927,21,Restaurant Sherpa,Indian Restaurant,49.598721,6.118566
#00034-KOLLEISCH,49.604577,6.111927,21,Syriously,Middle Eastern Restaurant,49.598557,6.117677
#00034-KOLLEISCH,49.604577,6.111927,21,Pablito,Latin American Restaurant,49.609371,6.118879
#00034-KOLLEISCH,49.604577,6.111927,21,Peperoncino,Italian Restaurant,49.603956,6.113478
#00034-KOLLEISCH,49.604577,6.111927,21,Ci Siamo,Italian Restaurant,49.609947,6.118492
#00034-KOLLEISCH,49.604577,6.111927,21,Wayoxi,Sushi Restaurant,49.605979,6.102324
#00034-KOLLEISCH,49.604577,6.111927,21,Bloom,Pizzeria,49.60542,6.120951
#00034-KOLLEISCH,49.604577,6.111927,21,Restaurant Mr. Wok,Cantonese Restaurant,49.598807,6.119661
#00034-KOLLEISCH,49.604577,6.111927,21,Brasserie Des Jardins,Belgian Restaurant,49.603265,6.103075
#00034-KOLLEISCH,49.604577,6.111927,21,Max + Moritz,Restaurant,49.609689,6.118922
#00034-KOLLEISCH,49.604577,6.111927,21,Thai Celadon,Thai Restaurant,49.610401,6.111171
#00034-KOLLEISCH,49.604577,6.111927,21,Due Galli,Italian Restaurant,49.601549,6.100616
#00034-KOLLEISCH,49.604577,6.111927,21,Fischer (P+R Bouillon),Sandwich Spot,49.60046,6.10722
#00034-KOLLEISCH,49.604577,6.111927,21,Le44,Sandwich Spot,49.60427,6.114727
#00034-KOLLEISCH,49.604577,6.111927,21,FAMA Restaurant Pizzeria,Pizzeria,49.603033,6.114407
#00034-KOLLEISCH,49.604577,6.111927,21,Le Bistrot By Parc Belair,Bistro,49.607344,6.110247
#00034-KOLLEISCH,49.604577,6.111927,21,Pacha,Bar,49.606932,6.107808
#00034-KOLLEISCH,49.604577,6.111927,21,Restaurant Asian Savory,Chinese Restaurant,49.606121,6.106739
#00034-KOLLEISCH,49.604577,6.111927,21,Bugatti cafe,Bar,49.606417,6.107027
#00034-KOLLEISCH,49.604577,6.111927,21,Le Diamant,Asian Restaurant,49.602379,6.116641
#00034-KOLLEISCH,49.604577,6.111927,21,Restaurant Ryodo,Japanese Restaurant,49.602463,6.117303
#00034-KOLLEISCH,49.604577,6.111927,21,Breaktime Kebab House,Fast Food Restaurant,49.606013,6.105889
#00034-KOLLEISCH,49.604577,6.111927,21,Bonds,Gastropub,49.603658,6.118354
#00034-KOLLEISCH,49.604577,6.111927,21,SoboClubbing,Bar,49.599056,6.112574
#00034-KOLLEISCH,49.604577,6.111927,21,Nature & Elements Am Garage,Salad Restaurant,49.602057,6.119447
#00034-KOLLEISCH,49.604577,6.111927,21,Hotel Bar York City,Hotel Bar,49.603503,6.120601
#00034-KOLLEISCH,49.604577,6.111927,21,Xin Zhi Heng Su Shi Wu,Sushi Restaurant,49.605306,6.120873
#00034-KOLLEISCH,49.604577,6.111927,21,Amalfi,Italian Restaurant,49.603698,6.120905
#00034-KOLLEISCH,49.604577,6.111927,21,Mercedes Cafe,Café,49.598557,6.11068
#00034-KOLLEISCH,49.604577,6.111927,21,Thailand,Thai Restaurant,49.610497,6.111178
#00034-KOLLEISCH,49.604577,6.111927,21,Alterego,Italian Restaurant,49.603755,6.120944
#00034-KOLLEISCH,49.604577,6.111927,21,Baretto,Diner,49.602368,6.120263
#00034-KOLLEISCH,49.604577,6.111927,21,Knopes Artisan Torrefacteur,Coffee Shop,49.601572,6.119722
#00034-KOLLEISCH,49.604577,6.111927,21,Le Balmoral,American Restaurant,49.608209,6.119559
#00034-KOLLEISCH,49.604577,6.111927,21,Café Vitamine,Portuguese Restaurant,49.604869,6.121527
#00034-KOLLEISCH,49.604577,6.111927,21,Mahi,Diner,49.608122,6.120105
#00034-KOLLEISCH,49.604577,6.111927,21,Karadeniz,Fast Food Restaurant,49.609383,6.118974
#00034-KOLLEISCH,49.604577,6.111927,21,Takajo,Sushi Restaurant,49.611761,6.111861
#00034-KOLLEISCH,49.604577,6.111927,21,Bamboo Garden,Chinese Restaurant,49.598613,6.117716
#00034-KOLLEISCH,49.604577,6.111927,21,Cafe-Brasserie Holli,Bar,49.598823,6.118549
#00034-KOLLEISCH,49.604577,6.111927,21,Café Hollerecher Stuff,Bar,49.598413,6.118184
#00034-KOLLEISCH,49.604577,6.111927,21,Deliway,Sandwich Spot,49.606006,6.101305
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Windsor,French Restaurant,49.609907,6.076657
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Lëntze Parc,Restaurant,49.606559,6.072403
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Restaurant Schéiss Sàrl,Restaurant,49.612206,6.093174
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Boonchu,Fast Food Restaurant,49.610545,6.073894
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Eatopolis,Restaurant,49.610856,6.079632
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Cafeteria Fiat,Diner,49.61082,6.079348
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Bivius Eat & Sleep,Italian Restaurant,49.618658,6.084575
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Croq,Sandwich Spot,49.610311,6.077794
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Class'croute,Sandwich Spot,49.610368,6.077833
#00072-AN DER BOURMICHT,49.61086,6.08097,10,The Market,Restaurant,49.60874,6.079854
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Origine Provencale,Restaurant,49.612488,6.078147
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Octopus,Restaurant,49.608571,6.08007
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Infinity Lounge,Italian Restaurant,49.612045,6.077933
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Autopolis Restaurant by Schneidewind,Restaurant,49.60973,6.077314
#00072-AN DER BOURMICHT,49.61086,6.08097,10,La Manufacture,French Restaurant,49.610519,6.0769
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Atrium Restaurant,Restaurant,49.608226,6.079405
#00072-AN DER BOURMICHT,49.61086,6.08097,10,ProLutions Sàrl,Furniture and Home Store,49.612482,6.077279
#00072-AN DER BOURMICHT,49.61086,6.08097,10,A Modo Nostro,Italian Restaurant,49.612078,6.076142
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Giancarlo Pizza,Pizzeria,49.610464,6.073653
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Chez Fred,Fast Food Restaurant,49.611494,6.071947
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Opus,Restaurant,49.60445,6.080386
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Croq' Gourmand,Fast Food Restaurant,49.604771,6.077581
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Les Thermes,Pool Hall,49.61509,6.072829
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Les Thermes - Restaurant,French Restaurant,49.613556,6.071115
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Restaurant-Brasserie Lentze Parc,Restaurant,49.606559,6.072403
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Chef l'Atelier de Cuisine,French Restaurant,49.603746,6.08345
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Deliway,Sandwich Spot,49.604316,6.072351
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Panos Petrol Luxemburg Strassen,Sandwich Spot,49.618074,6.088584
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Gaststätte Zum Kreutzweg,Restaurant,49.619168,6.076283
#00072-AN DER BOURMICHT,49.61086,6.08097,10,Autopolis Restaurant,Restaurant,49.60964,6.077426
#00082-GARE CENTS-HAMM,49.614749,6.164772,11,Brasserie du Cents,Restaurant,49.61653,6.165744
#00082-GARE CENTS-HAMM,49.614749,6.164772,11,Cents Café - Beim Zeutzius Sàrl,Bar,49.613398,6.152033
#00082-GARE CENTS-HAMM,49.614749,6.164772,11,Wan-li,Japanese Restaurant,49.621763,6.16394
